,Index,ProductName,ScrapeDate,ScrapedIndex,ScrapedIndexTrueRank,CorrectedIndexTrueRank,ScrapedIndexPrice,CorrectedPrice,ScrapedIndexVendor,ScrapedIndexVendorType
918,2476,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,47,27,27,111.63,111.63,RV and Auto Parts,Other
919,2477,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,48,28,28,111.76,111.76,Racks for All,Other
920,2478,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,49,29,29,112.25,112.25,Parts Boulevard,Other
921,2479,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,50,30,30,112.89,112.89,SupplySupply,Other
922,2480,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,51,31,31,113.43,113.43,Lift Kits 4 Less,Other
923,2481,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,52,32,32,115.16,115.16,Dreem Deals,Other
924,2482,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,53,33,33,116.25,116.25,MadDogRamps,Other
925,2483,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,54,34,34,122.17,122.17,pcrush-outlet,Other
926,2484,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,55,35,35,124.99,124.99,MotorSport Supply,Other
927,2485,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,56,36,36,127.72,127.72,MDR Tuning,Other
928,2486,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,57,37,37,128.03,128.03,47-Zone,Other
929,2487,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,58,38,38,132.42,132.42,Import Replacement Parts,Other
930,2488,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,61,41,39,134.44,134.44,MotorSport Supply,Other
931,2489,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,59,39,40,144.71,144.71,Direct Home Supplies,Other
932,2490,Flowmaster 942443 40 Delta Flow Muffler - 2.25 Offset IN / 2.25 Offset OUT - Aggressive Sound,6/26/16,60,40,41,176.25,176.25,Z Force Trading,Other
933,2491,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,2,2,1,39.98,39.98,MeagaDeal,Other
934,2492,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,3,2,1,39.98,39.98,XoXoGroupLLC,Other
935,2493,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,1,1,2,35.57,44.16,Amazon.com,Amazon
936,2494,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,4,3,3,44.43,44.43,WELCOME TRADER'S,Other
937,2495,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,5,4,4,44.84,44.84,AMAZING DEALS INC,Other
938,2496,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,6,5,5,44.99,44.99,Eco Trade Inc,Other
939,2497,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,7,6,6,45.02,45.02,ZUI TRADE INC,Other
940,2498,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,8,7,7,45.05,45.05,Tradecozone,Other
941,2499,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,9,8,8,45.93,45.93,Connect Buy,Other
942,2500,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,10,9,9,46.29,46.29,Mart4U,Other
943,2501,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,11,10,10,46.32,46.32,World Trade LLC,Other
944,2502,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,12,11,11,46.52,46.52,Summerdealz,Other
945,2503,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,13,12,12,46.61,46.61,Achilles Trade,Other
946,2504,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,14,13,13,46.99,46.99,Legendary Collections,Other
947,2505,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,15,14,14,47.52,47.52,ez bAZaar,Other
948,2506,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,16,15,15,47.53,47.53,e-Shop Direct,Other
949,2507,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,17,16,16,47.54,47.54,RokBuy,Other
950,2508,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,18,17,17,48.94,48.94,BFF Nation,Other
951,2509,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,19,18,18,48.99,48.99,MobilefuN,Other
952,2510,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,20,19,19,49.13,49.13,C & M Trade,Other
953,2511,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,21,20,20,49.72,49.72,Nery-Shopaholic,Other
954,2512,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,22,21,21,49.99,49.99,KandP Direct,Other
955,2514,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,24,21,21,49.99,49.99,lee hyoyeon,Other
956,2515,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,25,21,21,49.99,49.99,MINDeyes,Other
957,2513,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,23,21,21,49.99,49.99,Rainy Day Specials,Other
958,2516,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,26,22,22,50,50,South Side Store,Other
959,2517,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,27,22,22,50,50,SvarStore,Other
960,2518,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,28,23,23,51.45,51.45,dealsonus1,Other
961,2519,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,29,24,24,51.72,51.72,Sale Sisters,Other
962,2520,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,30,25,25,52.42,52.42,sell4less85,Other
963,2521,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,31,26,26,54.96,54.96,Axis2000LLC,Other
964,2522,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,61,54,26,54.96,54.96,MeagaDeal,Other
965,2523,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,62,54,26,54.96,54.96,XoXoGroupLLC,Other
966,2524,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,32,27,27,55.09,55.09,SongSunM,Other
967,2525,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,33,28,28,55.9,55.9,Genexus Distributions,Other
968,2526,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,34,29,29,56.25,56.25,Rooftopdeals,Other
969,2527,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,35,30,30,56.9,56.9,Marketing Allegiance,Other
970,2528,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,36,31,31,57.6,57.6,"Global Supplies (We currently can't ship to, HI, AK,APO,FPO, POB)",Other
971,2530,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,38,32,32,57.61,57.61,Northern Tool + Equipment,Other
972,2529,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,37,32,32,57.61,57.61,Seasonal Deals,Other
973,2531,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,39,33,33,58.18,58.18,Gatzies,Other
974,2532,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,40,34,34,58.56,58.56,Best World Prices,Other
975,2533,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,41,35,35,58.99,58.99,XpW,Other
976,2534,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,42,36,36,59.9,59.9,SS-STORY SHOP,Other
977,2535,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,43,37,37,59.99,59.99,Next-shine,Other
978,2536,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,44,38,38,60,60,Padent,Other
979,2537,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,45,39,39,62.77,62.77,DX HUB,Other
980,2538,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,46,40,40,64.1,64.1,ROKSANA,Other
981,2539,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,47,41,41,64.11,64.11,Fine Trade,Other
982,2540,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,48,42,42,65,65,VladiPri,Other
983,2541,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,49,43,43,68.23,68.23,Namtip Store,Other
984,2542,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,50,44,44,68.76,68.76,ClicksMaximus,Other
985,2543,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,51,45,45,68.78,68.78,Mild Shop,Other
986,2544,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,52,46,46,68.99,68.99,Five-Star Merchant,Other
987,2546,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,54,47,47,69.98,69.98,Max.Store,Other
988,2545,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,53,47,47,69.98,69.98,SmadShop,Other
989,2547,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,55,48,48,70.6,70.6,7GIFTS,Other
990,2548,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,56,49,49,71.52,71.52,Hardware Zone,Other
991,2549,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,57,50,50,75.2,75.2,TeaBoxes,Other
992,2550,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,58,51,51,75.29,75.29,Cinnam,Other
993,2551,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,59,52,52,76.94,76.94,GlobeWarehouse,Other
994,2552,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,60,53,53,76.98,76.98,Elevated Solutions,Other
995,2553,"Flowtron BK-15D Electronic Insect Killer, 1/2 Acre Coverage",6/14/16,63,55,54,79.18,79.18,JR_TopSeller,Other
996,2554,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,3,2,1,8.99,8.99,Clean Closet Cash,Other
997,2555,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,4,2,1,8.99,8.99,Unlimitedllc,Other
998,2556,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,5,3,2,9.54,9.54,cbyrum,Other
999,2557,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,8,6,3,11,11,Ocean Reef Electronics,Other
1000,2558,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,10,8,4,11.45,11.45,Technology Galaxy,Other
1001,2559,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,141,100,5,11.99,11.99,cbyrum,Other
1002,2560,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,12,10,6,12.19,12.19,East Sanmu,Other
1003,2561,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,13,11,7,12.49,12.49,DJS Commerce,Other
1004,2562,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,142,101,7,12.49,12.49,DJS Commerce,Other
1005,2563,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,151,108,7,12.49,12.49,DJS Commerce,Other
1006,2564,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,152,108,7,12.49,12.49,DJS Commerce,Other
1007,2565,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,153,108,7,12.49,12.49,DJS Commerce,Other
1008,2566,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,154,108,7,12.49,12.49,DJS Commerce,Other
1009,2567,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,155,108,7,12.49,12.49,DJS Commerce,Other
1010,2568,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,156,108,7,12.49,12.49,DJS Commerce,Other
1011,2569,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,161,113,7,12.49,12.49,DJS Commerce,Other
1012,2570,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,162,113,7,12.49,12.49,DJS Commerce,Other
1013,2571,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,14,12,8,12.98,12.98,Hippo-Deals,Other
1014,2572,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,143,102,8,12.98,12.98,Hippo-Deals,Other
1015,2573,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,15,13,9,12.99,12.99,Mel Pierce Camera,Other
1016,2574,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,16,13,9,12.99,12.99,TheImagingWorld,Other
1017,2575,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,17,14,10,13.18,13.18,AV House,Other
1018,2576,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,18,15,11,13.7,13.7,ShopChanute,Other
1019,2577,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,19,16,12,13.74,13.74,treasuresandmemories7,Other
1020,2578,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,20,17,13,13.88,13.88,JM PRIME,Other
1021,2579,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,1,1,14,8.99,14.06,Amazon.com,Amazon
1022,2580,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,2,1,14,8.99,14.06,YourDigitalFriend,FBA
1023,2581,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,21,18,15,14.37,14.37,eCop!,Other
1024,2582,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,22,19,16,14.38,14.38,pcrush-outlet,Other
1025,2583,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,23,20,17,14.44,14.44,HealthandOutdoors,Other
1026,2584,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,24,21,18,14.5,14.5,my Goods,Other
1027,2585,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,25,22,19,14.52,14.52,Brooklyn Parkway,Other
1028,2586,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,26,23,20,14.53,14.53,Card Machine Outlet Inc.,Other
1029,2587,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,27,24,21,14.72,14.72,PORTABLE GUY,Other
1030,2588,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,28,25,22,14.84,14.84,Galactics,Other
1031,2589,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,29,26,23,14.99,14.99,XoxRexyLexyxox,Other
1032,2590,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,6,4,24,9.95,15.02,FIVE DEALS,FBA
1033,2591,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,30,27,25,15.17,15.17,GizmosForLife,Other
1034,2592,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,31,28,26,15.71,15.71,Tri State Camera,Other
1035,2593,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,32,29,27,15.77,15.77,HPP Enterprises,Other
1036,2594,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,33,30,28,15.94,15.94,MegaRetailStore,Other
1037,2595,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,7,5,29,10.99,16.06,Photo Savings,FBA
1038,2596,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,34,31,30,16.23,16.23,Champions On Display,Other
1039,2597,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,9,7,31,11.4,16.47,BD Supply,FBA
1040,2598,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,35,32,32,16.57,16.57,biddeal_co,Other
1041,2599,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,11,9,33,11.55,16.62,inlinks,FBA
1042,2600,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,36,33,34,16.64,16.64,RJRAnderson,Other
1043,2601,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,37,34,35,16.72,16.72,sushka,Other
1044,2602,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,144,103,35,16.72,16.72,sushka,Other
1045,2603,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,38,35,36,16.88,16.88,TheFactoryDepot,Other
1046,2605,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,40,36,37,16.95,16.95,Jeshomebiz,Other
1047,2604,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,39,36,37,16.95,16.95,The Clark Group of NC,Other
1048,2606,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,41,37,38,17.06,17.06,BuyVPC,Other
1049,2607,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,42,38,39,17.17,17.17,AandTelectronix,Other
1050,2608,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,145,104,40,17.29,17.29,HPP Enterprises,Other
1051,2609,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,157,109,40,17.29,17.29,HPP Enterprises,Other
1052,2610,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,43,39,41,17.32,17.32,Toys US,Other
1053,2611,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,44,40,42,17.46,17.46,accessory central,Other
1054,2612,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,45,41,43,17.64,17.64,Best Brands Toys,Other
1055,2613,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,46,42,44,17.75,17.75,HomeOnline,Other
1056,2614,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,47,43,45,17.78,17.78,RusticaHouse,Other
1057,2615,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,48,44,46,17.87,17.87,BookItRite,Other
1058,2616,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,49,45,47,18.06,18.06,evliteauto,Other
1059,2617,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,50,45,47,18.06,18.06,SuperDealsHub,Other
1060,2618,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,51,46,48,18.33,18.33,Sizemore's,Other
1061,2620,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,53,47,49,18.37,18.37,Francisco Quintanilla,Other
1062,2619,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,52,47,49,18.37,18.37,Living In The Season,Other
1063,2623,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,56,48,50,18.8,18.8,Buyopsyonline,Other
1064,2621,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,54,48,50,18.8,18.8,Ghetem-Maket,Other
1065,2622,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,55,48,50,18.8,18.8,"Miller""s Electronic's Inc",Other
1066,2625,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,58,49,51,18.84,18.84,Adande Shopping Network,Other
1067,2624,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,57,49,51,18.84,18.84,Beck superstore,Other
1068,2626,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,59,49,51,18.84,18.84,CMG Media Ventures,Other
1069,2627,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,60,50,52,19.14,19.14,E&M INC,Other
1070,2628,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,61,51,53,19.3,19.3,Bargain Store A-Z,Other
1071,2629,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,62,52,54,19.44,19.44,eBags,Other
1072,2632,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,65,53,55,19.53,19.53,5stargiftshop,Other
1073,2631,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,64,53,55,19.53,19.53,jjgraham02,Other
1074,2630,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,63,53,55,19.53,19.53,Wee Doo Best Deals,Other
1075,2633,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,66,54,56,19.9,19.9,DEALAROMA,Other
1076,2634,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,67,55,57,19.94,19.94,Home Touches,Other
1077,2635,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,68,55,57,19.94,19.94,Myonlinestore,Other
1078,2636,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,69,55,57,19.94,19.94,Perfect Price Shopping,Other
1079,2637,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,70,56,58,19.98,19.98,amackenz1234,Other
1080,2640,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,73,56,58,19.98,19.98,amackenz1234,Other
1081,2639,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,72,56,58,19.98,19.98,Global MarketPlace,Other
1082,2638,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,71,56,58,19.98,19.98,jas fun,Other
1083,2642,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,75,56,58,19.98,19.98,Nate's Place,Other
1084,2641,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,74,56,58,19.98,19.98,Think Start Build,Other
1085,2643,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,76,57,59,19.99,19.99,Beach Camera Same Day Shipping,Other
1086,2644,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,77,58,60,20.12,20.12,CX Outlet,Other
1087,2645,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,78,59,61,20.42,20.42,Diddly Deals,Other
1088,2646,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,79,60,62,20.69,20.69,DataVision Computer Video,Other
1089,2647,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,80,61,63,20.91,20.91,BoxyBay [Limited Time Sale | Authorized Dealer],Other
1090,2648,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,81,62,64,21.13,21.13,That's So Posh,Other
1091,2649,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,82,63,65,21.44,21.44,"UnbeatableSale, Inc",Other
1092,2650,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,83,64,66,21.67,21.67,Rover Mall,Other
1093,2651,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,85,66,67,21.91,21.91,Soffway,Other
1094,2652,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,84,65,68,21.91,21.91,"Global Supplies (We currently can't ship to, HI, AK,APO,FPO, POB)",Other
1095,2653,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,86,67,69,21.93,21.93,Beach Audio,Other
1096,2654,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,87,68,70,22.25,22.25,antonline,Other
1097,2655,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,88,69,71,22.49,22.49,America's Distributor,Other
1098,2656,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,89,70,72,22.55,22.55,e-alphalink,Other
1099,2657,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,90,71,73,22.62,22.62,Bopo,Other
1100,2658,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,91,72,74,22.91,22.91,Olivabel,Other
1101,2659,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,92,73,75,22.95,22.95,caraudiodistributors,Other
1102,2660,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,93,74,76,22.97,22.97,B'klyn Born,Other
1103,2661,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,94,75,77,23.06,23.06,SWISE,Other
1104,2662,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,146,105,78,24.68,24.68,E&M INC,Other
1105,2663,Fujifilm INSTAX Mini Instant Film (Rainbow),8/29/16,95,76,79,24.74,24.74,OutletPC,Other
